Año del Accidente,Mes del Accidente,Día del Accidente,Hora del Día,Día de la Semana,Ciudad o Municipio,Accidente: Intersección,Accidente: Fuga,Condiciones de Iluminación,Condiciones Climáticas (2016+),Límite de Velocidad en el Lugar del Accidente,Peor Lesión en el Accidente,Tipo de Parte,Edad de la Persona,Género de la Persona
2015,April,4,11:00 PM - 12:00 midnight,Saturday,Wayne County: Wyandotte,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,43,Femenino
2015,April,4,10:00 AM - 11:00 AM,Saturday,Wayne County: Dearborn Heights,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,April,4,5:00 PM - 6:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Fatal injury (K),Conductor de vehículo motorizado,19,Femenino
2015,April,4,10:00 AM - 11:00 AM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Fatal injury (K),Conductor de vehículo motorizado,51,Femenino
2015,May,4,12:00 noon - 1:00 PM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,30,Masculino
2015,May,4,12:00 noon - 1:00 PM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,May,4,1:00 AM - 2:00 AM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Dark unlighted,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,June,4,10:00 PM - 11:00 PM,Jueves,Wayne County: Lincoln Park,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,40,Sin lesión (O),Conductor de vehículo motorizado,60,Femenino
2015,June,4,4:00 PM - 5:00 PM,Jueves,Wayne County: Lincoln Park,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,45,Lesión menor sospechada (B),Conductor de vehículo motorizado,27,Masculino
2015,June,4,3:00 PM - 4:00 PM,Jueves,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,25,Masculino
2015,June,4,7:00 PM - 8:00 PM,Jueves,Wayne County: Dearborn,Accidente en intersección,Fuga,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,August,4,8:00 AM - 9:00 AM,Tuesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,61,Masculino
2015,August,4,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,35,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,August,4,3:00 AM - 4:00 AM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Fatal injury (K),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,August,4,1:00 PM - 2:00 PM,Tuesday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,43,Femenino
2015,August,4,10:00 AM - 11:00 AM,Tuesday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,August,4,11:00 PM - 12:00 midnight,Tuesday,Wayne County: Detroit,Accidente en intersección,Fuga,Dark unlighted,No codificado y errores,30,Fatal injury (K),Conductor de vehículo motorizado,48,Masculino
2015,September,4,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,20,Femenino
2015,September,4,12:00 midnight - 1:00 AM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,20,Masculino
2015,November,4,8:00 PM - 9:00 PM,Wednesday,Wayne County: Plymouth Twp.,Accidente fuera de intersección,Fuga,Dark unlighted,No codificado y errores,70,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,November,4,8:00 PM - 9:00 PM,Wednesday,Wayne County: Plymouth Twp.,Accidente fuera de intersección,Fuga,Dark unlighted,No codificado y errores,70,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,December,4,7:00 PM - 8:00 PM,Friday,Wayne County: Melvindale,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,35,Sin lesión (O),Conductor de vehículo motorizado,34,Masculino
2015,December,4,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,39,Masculino
2015,December,4,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,20,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,Febrero,5,4:00 PM - 5:00 PM,Jueves,Wayne County: Inkster,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,40,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,Febrero,5,4:00 PM - 5:00 PM,Jueves,Wayne County: Dearborn Heights,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Sin lesión (O),Conductor de vehículo motorizado,16,Femenino
2015,Febrero,5,2:00 PM - 3:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,59,Femenino
2015,Marzo,5,3:00 PM - 4:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,55,Lesión grave sospechada (A),Conductor de vehículo motorizado,58,Masculino
2015,Marzo,5,11:00 AM - 12:00 noon,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,62,Masculino
2015,Marzo,5,3:00 PM - 4:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,55,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,Marzo,5,6:00 AM - 7:00 AM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dawn,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,50,Masculino
2015,April,5,10:00 PM - 11:00 PM,Sunday,Wayne County: Inkster,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,40,Sin lesión (O),Conductor de vehículo motorizado,19,Femenino
2015,April,5,12:00 midnight - 1:00 AM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Dark unlighted,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,May,5,8:00 AM - 9:00 AM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,62,Femenino
2015,May,5,12:00 midnight - 1:00 AM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,35,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,June,5,6:00 AM - 7:00 AM,Friday,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,47,Femenino
2015,July,5,8:00 PM - 9:00 PM,Sunday,Wayne County: Redford Twp.,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,36,Masculino
2015,July,5,2:00 AM - 3:00 AM,Sunday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,23,Masculino
2015,August,5,8:00 PM - 9:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Sin lesión (O),Conductor de vehículo motorizado,21,Masculino
2015,September,5,4:00 PM - 5:00 PM,Saturday,Wayne County: Lincoln Park,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,48,Femenino
2015,September,5,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,24,Femenino
2015,September,5,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,October,5,6:00 AM - 7:00 AM,Monday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,61,Femenino
2015,November,5,9:00 PM - 10:00 PM,Jueves,Wayne County: Flat Rock,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,November,5,5:00 PM - 6:00 PM,Jueves,Wayne County: Westland,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,40,Fatal injury (K),Conductor de vehículo motorizado,49,Masculino
2015,December,5,12:00 noon - 1:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,49,Femenino
2015,December,5,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,25,Fatal injury (K),Conductor de vehículo motorizado,25,Femenino
2015,December,5,5:00 AM - 6:00 AM,Saturday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,January,6,7:00 PM - 8:00 PM,Tuesday,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,21,Masculino
2015,Febrero,6,10:00 PM - 11:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,55,Fatal injury (K),Conductor de vehículo motorizado,61,Femenino
2015,Marzo,6,10:00 PM - 11:00 PM,Friday,Wayne County: Allen Park,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,36,Femenino
2015,Marzo,6,7:00 PM - 8:00 PM,Friday,Wayne County: Lincoln Park,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,No codificado y errores,40,Fatal injury (K),Conductor de vehículo motorizado,67,Masculino
2015,Marzo,6,7:00 AM - 8:00 AM,Friday,Wayne County: Lincoln Park,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Sin lesión (O),Conductor de vehículo motorizado,45,Masculino
2015,Marzo,6,1:00 PM - 2:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,55,Masculino
2015,May,6,11:00 PM - 12:00 midnight,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,34,Femenino
2015,May,6,11:00 PM - 12:00 midnight,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,No codificado y errores,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,May,6,5:00 PM - 6:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,58,Masculino
2015,June,6,6:00 PM - 7:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,20,Masculino
2015,June,6,6:00 PM - 7:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,June,6,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dusk,No codificado y errores,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,24,Femenino
2015,August,6,4:00 PM - 5:00 PM,Jueves,Wayne County: Canton Twp.,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,70,Lesión menor sospechada (B),Conductor de vehículo motorizado,39,Femenino
2015,August,6,11:00 AM - 12:00 noon,Jueves,Wayne County: Redford Twp.,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Sin lesión (O),Conductor de vehículo motorizado,56,Masculino
2015,September,6,7:00 AM - 8:00 AM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,September,6,11:00 AM - 12:00 noon,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,15,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,October,6,3:00 PM - 4:00 PM,Tuesday,Wayne County: Huron Twp.,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,68,Femenino
2015,October,6,3:00 PM - 4:00 PM,Tuesday,Wayne County: Huron Twp.,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,83,Masculino
2015,November,6,12:00 midnight - 1:00 AM,Friday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dark unlighted,No codificado y errores,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,30,Masculino
2015,November,6,12:00 noon - 1:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,No codificado y errores,30,Sin lesión (O),Conductor de vehículo motorizado,16,Masculino
2015,November,6,7:00 PM - 8:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,No codificado y errores,No codificado y errores,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,November,6,2:00 AM - 3:00 AM,Friday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,December,6,3:00 PM - 4:00 PM,Sunday,Wayne County: Grosse Pointe,Accidente fuera de intersección,Not hit-and-run,Luz del día,No codificado y errores,25,Lesión posible (C),Conductor de vehículo motorizado,48,Femenino
2015,December,6,5:00 PM - 6:00 PM,Sunday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,No codificado y errores,30,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2015,January,7,8:00 PM - 9:00 PM,Wednesday,Wayne County: Dearborn,Accidente en intersección,Fuga,Oscuridad iluminada,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,Masculino
2015,January,7,7:00 AM - 8:00 AM,Wednesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dawn,No codificado y errores,35,Lesión posible (C),Conductor de vehículo motorizado,56,Femenino
2015,January,7,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,No codificado y errores,30,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,Masculino
